http://snomed.info/sct#999006531000230101	http://snomed.info/sct#162659009	SN_162659009
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#71421000119105	SN_71421000119105
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#71701000119105	SN_71701000119105
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#127991000119101	SN_127991000119101
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#128001000119105	SN_128001000119105
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#140101000119109	SN_140101000119109
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#140111000119107	SN_140111000119107
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#140121000119100	SN_140121000119100
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#140131000119102	SN_140131000119102
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#1201005	SN_1201005
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#8218002	SN_8218002
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#8762007	SN_8762007
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#9901000	SN_9901000
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#10725009	SN_10725009
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#14973001	SN_14973001
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#18416000	SN_18416000
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#19769006	SN_19769006
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#23717007	SN_23717007
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#24042004	SN_24042004
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#26078007	SN_26078007
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#28119000	SN_28119000
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#29259002	SN_29259002
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#31407004	SN_31407004
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#31992008	SN_31992008
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#34694006	SN_34694006
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#35303009	SN_35303009
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#37618003	SN_37618003
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#38341003	SN_38341003
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#39018007	SN_39018007
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#39727004	SN_39727004
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#46481004	SN_46481004
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#48146000	SN_48146000
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#48552006	SN_48552006
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#56218007	SN_56218007
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#57684003	SN_57684003
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#59621000	SN_59621000
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#59720008	SN_59720008
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#59997006	SN_59997006
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#63287004	SN_63287004
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#65402008	SN_65402008
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#65518004	SN_65518004
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#67359005	SN_67359005
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#69909000	SN_69909000
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#70272006	SN_70272006
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#71874008	SN_71874008
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#72022006	SN_72022006
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#73410007	SN_73410007
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#74451002	SN_74451002
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#78808002	SN_78808002
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#81626002	SN_81626002
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#84094009	SN_84094009
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#86041002	SN_86041002
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#89242004	SN_89242004
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#111438007	SN_111438007
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#123799005	SN_123799005
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#123800009	SN_123800009
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#169465000	SN_169465000
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#194783001	SN_194783001
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#194785008	SN_194785008
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#194788005	SN_194788005
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#194791005	SN_194791005
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#198942000	SN_198942000
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#198944004	SN_198944004
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#198945003	SN_198945003
http://snomed.info/sct#999006611000230105	http://snomed.info/sct#198946002	SN_198946002
